State,County,Candidate,Party,Incumbent,Votes,Percentage,Winner,Delegates
Massachusetts,Northfield,Marianne Williamson,Democratic,No,25,6.5%,No,0
Massachusetts,Northfield,Dean Phillips,Democratic,No,17,4.4%,No,0
Massachusetts,Northfield,Joe Biden,Democratic,Yes,"1,265",84.1%,Yes,91
Massachusetts,Northfield,No Preference,Democratic,No,91,6.0%,No,0
Massachusetts,Northfield,Dean Phillips,Democratic,No,68,4.5%,No,0
Massachusetts,Northfield,Marianne Williamson,Democratic,No,49,3.3%,No,0
Massachusetts,Northfield,Joe Biden,Democratic,Yes,896,85.7%,Yes,91
Massachusetts,Northfield,No Preference,Democratic,No,55,5.3%,No,0
Massachusetts,Northfield,Dean Phillips,Democratic,No,50,4.8%,No,0
Massachusetts,Northfield,Marianne Williamson,Democratic,No,25,2.4%,No,0
Massachusetts,Norwood,Joe Biden,Democratic,Yes,"2,566",80.7%,Yes,91
Massachusetts,Norwood,No Preference,Democratic,No,297,9.3%,No,0
Massachusetts,Norwood,Dean Phillips,Democratic,No,164,5.2%,No,0
Massachusetts,Norwood,Marianne Williamson,Democratic,No,99,3.1%,No,0
Massachusetts,Norwood,Joe Biden,Democratic,Yes,565,85.5%,Yes,91
Massachusetts,Norwood,No Preference,Democratic,No,39,5.9%,No,0
Massachusetts,Norwood,Dean Phillips,Democratic,No,29,4.4%,No,0
Massachusetts,Norwood,Marianne Williamson,Democratic,No,19,2.9%,No,0
Massachusetts,Norwood,Joe Biden,Democratic,Yes,128,81.0%,Yes,91
Massachusetts,Norwood,Marianne Williamson,Democratic,No,10,6.3%,No,0
Massachusetts,Norwood,No Preference,Democratic,No,10,6.3%,No,0
Massachusetts,Norwood,Dean Phillips,Democratic,No,9,5.7%,No,0
Massachusetts,Orange,Joe Biden,Democratic,Yes,459,82.8%,Yes,91
Massachusetts,Orange,No Preference,Democratic,No,42,7.6%,No,0
Massachusetts,Orange,Dean Phillips,Democratic,No,28,5.1%,No,0
Massachusetts,Orange,Marianne Williamson,Democratic,No,19,3.4%,No,0
Massachusetts,Orange,Joe Biden,Democratic,Yes,"1,061",89.7%,Yes,91
Massachusetts,Orange,No Preference,Democratic,No,53,4.5%,No,0
Massachusetts,Orange,Dean Phillips,Democratic,No,43,3.6%,No,0
Massachusetts,Orange,Marianne Williamson,Democratic,No,21,1.8%,No,0
Massachusetts,Orange,Joe Biden,Democratic,Yes,137,85.1%,Yes,91
Massachusetts,Orange,No Preference,Democratic,No,12,7.5%,No,0
Massachusetts,Orange,Marianne Williamson,Democratic,No,6,3.7%,No,0
Massachusetts,Orange,Dean Phillips,Democratic,No,5,3.1%,No,0
Massachusetts,Oxford,Joe Biden,Democratic,Yes,798,79.6%,Yes,91
Massachusetts,Oxford,No Preference,Democratic,No,87,8.7%,No,0
Massachusetts,Oxford,Dean Phillips,Democratic,No,63,6.3%,No,0
Massachusetts,Oxford,Marianne Williamson,Democratic,No,38,3.8%,No,0
Massachusetts,Oxford,Joe Biden,Democratic,Yes,675,77.6%,Yes,91
Massachusetts,Oxford,No Preference,Democratic,No,85,9.8%,No,0
Massachusetts,Oxford,Dean Phillips,Democratic,No,50,5.7%,No,0
Massachusetts,Oxford,Marianne Williamson,Democratic,No,42,4.8%,No,0
Massachusetts,Oxford,Joe Biden,Democratic,Yes,400,81.1%,Yes,91
Massachusetts,Oxford,No Preference,Democratic,No,40,8.1%,No,0
Massachusetts,Oxford,Dean Phillips,Democratic,No,32,6.5%,No,0
Massachusetts,Oxford,Marianne Williamson,Democratic,No,14,2.8%,No,0
Massachusetts,Peabody,Joe Biden,Democratic,Yes,"4,337",81.8%,Yes,91
Massachusetts,Peabody,No Preference,Democratic,No,427,8.0%,No,0
Massachusetts,Peabody,Dean Phillips,Democratic,No,290,5.5%,No,0
Massachusetts,Peabody,Marianne Williamson,Democratic,No,151,2.8%,No,0
Massachusetts,Peabody,Joe Biden,Democratic,Yes,267,88.4%,Yes,91
Massachusetts,Peabody,No Preference,Democratic,No,24,7.9%,No,0
Massachusetts,Peabody,Marianne Williamson,Democratic,No,8,2.6%,No,0
Massachusetts,Peabody,Dean Phillips,Democratic,No,1,0.3%,No,0
Massachusetts,Peabody,Joe Biden,Democratic,Yes,"1,324",81.9%,Yes,91
Massachusetts,Peabody,No Preference,Democratic,No,106,6.5%,No,0
Massachusetts,Peabody,Dean Phillips,Democratic,No,97,6.0%,No,0
Massachusetts,Peabody,Marianne Williamson,Democratic,No,61,3.8%,No,0
Massachusetts,Pepperell,Joe Biden,Democratic,Yes,978,83.4%,Yes,91
Massachusetts,Pepperell,Dean Phillips,Democratic,No,72,6.1%,No,0
Massachusetts,Pepperell,No Preference,Democratic,No,65,5.5%,No,0
Massachusetts,Pepperell,Marianne Williamson,Democratic,No,36,3.1%,No,0
Massachusetts,Pepperell,Joe Biden,Democratic,Yes,51,81.0%,Yes,91
Massachusetts,Pepperell,Marianne Williamson,Democratic,No,5,7.9%,No,0
Massachusetts,Pepperell,No Preference,Democratic,No,5,7.9%,No,0
Massachusetts,Pepperell,Dean Phillips,Democratic,No,0,0.0%,No,0
Massachusetts,Pepperell,Joe Biden,Democratic,Yes,174,85.3%,Yes,91
Massachusetts,Pepperell,No Preference,Democratic,No,21,10.3%,No,0
Massachusetts,Pepperell,Dean Phillips,Democratic,No,7,3.4%,No,0
Massachusetts,Pepperell,Marianne Williamson,Democratic,No,2,1.0%,No,0
Massachusetts,Phillipston,Joe Biden,Democratic,Yes,97,82.2%,Yes,91
Massachusetts,Phillipston,Dean Phillips,Democratic,No,13,11.0%,No,0
Massachusetts,Phillipston,No Preference,Democratic,No,5,4.2%,No,0
Massachusetts,Phillipston,Marianne Williamson,Democratic,No,3,2.5%,No,0
Massachusetts,Phillipston,Joe Biden,Democratic,Yes,"3,719",86.3%,Yes,91
Massachusetts,Phillipston,No Preference,Democratic,No,250,5.8%,No,0
Massachusetts,Phillipston,Marianne Williamson,Democratic,No,158,3.7%,No,0
Massachusetts,Phillipston,Dean Phillips,Democratic,No,135,3.1%,No,0
Massachusetts,Phillipston,Joe Biden,Democratic,Yes,113,87.6%,Yes,91
Massachusetts,Phillipston,No Preference,Democratic,No,10,7.7%,No,0
Massachusetts,Phillipston,Marianne Williamson,Democratic,No,4,3.1%,No,0
Massachusetts,Phillipston,Dean Phillips,Democratic,No,1,0.8%,No,0
Massachusetts,Plainville,Joe Biden,Democratic,Yes,698,81.0%,Yes,91
Massachusetts,Plainville,Dean Phillips,Democratic,No,66,7.7%,No,0
Massachusetts,Plainville,No Preference,Democratic,No,64,7.4%,No,0
Massachusetts,Plainville,Marianne Williamson,Democratic,No,28,3.2%,No,0
Massachusetts,Plainville,Joe Biden,Democratic,Yes,"5,851",85.8%,Yes,91
Massachusetts,Plainville,No Preference,Democratic,No,369,5.4%,No,0
Massachusetts,Plainville,Dean Phillips,Democratic,No,304,4.4%,No,0
Massachusetts,Plainville,Marianne Williamson,Democratic,No,196,2.9%,No,0
Massachusetts,Plainville,Joe Biden,Democratic,Yes,208,83.5%,Yes,91
Massachusetts,Plainville,No Preference,Democratic,No,19,7.6%,No,0
Massachusetts,Plainville,Dean Phillips,Democratic,No,12,4.8%,No,0
Massachusetts,Plainville,Marianne Williamson,Democratic,No,10,4.0%,No,0
Massachusetts,Princeton,Joe Biden,Democratic,Yes,424,85.1%,Yes,91
Massachusetts,Princeton,No Preference,Democratic,No,34,6.8%,No,0
Massachusetts,Princeton,Dean Phillips,Democratic,No,18,3.6%,No,0
Massachusetts,Princeton,Marianne Williamson,Democratic,No,17,3.4%,No,0
Massachusetts,Princeton,Joe Biden,Democratic,Yes,872,90.6%,Yes,91
Massachusetts,Princeton,No Preference,Democratic,No,49,5.1%,No,0
Massachusetts,Princeton,Dean Phillips,Democratic,No,19,2.0%,No,0
Massachusetts,Princeton,Marianne Williamson,Democratic,No,12,1.2%,No,0
Massachusetts,Princeton,Joe Biden,Democratic,Yes,"6,428",74.6%,Yes,91
Massachusetts,Princeton,No Preference,Democratic,No,"1,043",12.1%,No,0
Massachusetts,Princeton,Dean Phillips,Democratic,No,541,6.3%,No,0
Massachusetts,Princeton,Marianne Williamson,Democratic,No,344,4.0%,No,0
Massachusetts,Randolph,Joe Biden,Democratic,Yes,"2,441",85.6%,Yes,91
Massachusetts,Randolph,No Preference,Democratic,No,187,6.6%,No,0
Massachusetts,Randolph,Dean Phillips,Democratic,No,108,3.8%,No,0
Massachusetts,Randolph,Marianne Williamson,Democratic,No,88,3.1%,No,0
Massachusetts,Randolph,Joe Biden,Democratic,Yes,923,79.8%,Yes,91
Massachusetts,Randolph,No Preference,Democratic,No,106,9.2%,No,0
Massachusetts,Randolph,Dean Phillips,Democratic,No,66,5.7%,No,0
Massachusetts,Randolph,Marianne Williamson,Democratic,No,56,4.8%,No,0
Massachusetts,Randolph,Joe Biden,Democratic,Yes,"3,470",85.4%,Yes,91
Massachusetts,Randolph,No Preference,Democratic,No,299,7.3%,No,0
Massachusetts,Randolph,Dean Phillips,Democratic,No,202,5.0%,No,0
Massachusetts,Randolph,Marianne Williamson,Democratic,No,93,2.3%,No,0
Massachusetts,Rehoboth,Joe Biden,Democratic,Yes,743,84.6%,Yes,91
Massachusetts,Rehoboth,No Preference,Democratic,No,63,7.2%,No,0
Massachusetts,Rehoboth,Dean Phillips,Democratic,No,41,4.7%,No,0
Massachusetts,Rehoboth,Marianne Williamson,Democratic,No,28,3.2%,No,0
Massachusetts,Rehoboth,Joe Biden,Democratic,Yes,"2,020",70.9%,Yes,91
Massachusetts,Rehoboth,No Preference,Democratic,No,362,12.7%,No,0
Massachusetts,Rehoboth,Dean Phillips,Democratic,No,218,7.6%,No,0
Massachusetts,Rehoboth,Marianne Williamson,Democratic,No,142,5.0%,No,0
Massachusetts,Rehoboth,Joe Biden,Democratic,Yes,216,91.9%,Yes,91
Massachusetts,Rehoboth,Dean Phillips,Democratic,No,7,3.0%,No,0
Massachusetts,Rehoboth,No Preference,Democratic,No,7,3.0%,No,0
Massachusetts,Rehoboth,Marianne Williamson,Democratic,No,3,1.3%,No,0
Massachusetts,Rochester,Joe Biden,Democratic,Yes,398,80.7%,Yes,91
Massachusetts,Rochester,No Preference,Democratic,No,37,7.5%,No,0
Massachusetts,Rochester,Dean Phillips,Democratic,No,29,5.9%,No,0
Massachusetts,Rochester,Marianne Williamson,Democratic,No,18,3.7%,No,0
Massachusetts,Rochester,Joe Biden,Democratic,Yes,"1,132",75.6%,Yes,91
Massachusetts,Rochester,No Preference,Democratic,No,157,10.5%,No,0
Massachusetts,Rochester,Dean Phillips,Democratic,No,105,7.0%,No,0
Massachusetts,Rochester,Marianne Williamson,Democratic,No,59,3.9%,No,0
Massachusetts,Rochester,Joe Biden,Democratic,Yes,"1,367",90.3%,Yes,91
Massachusetts,Rochester,No Preference,Democratic,No,59,3.9%,No,0
Massachusetts,Rochester,Dean Phillips,Democratic,No,36,2.4%,No,0
Massachusetts,Rochester,Marianne Williamson,Democratic,No,31,2.0%,No,0
Massachusetts,Rowe,Joe Biden,Democratic,Yes,46,82.1%,Yes,91
Massachusetts,Rowe,Dean Phillips,Democratic,No,6,10.7%,No,0
Massachusetts,Rowe,Marianne Williamson,Democratic,No,3,5.4%,No,0
Massachusetts,Rowe,No Preference,Democratic,No,1,1.8%,No,0
Massachusetts,Rowe,Joe Biden,Democratic,Yes,560,86.1%,Yes,91
Massachusetts,Rowe,Dean Phillips,Democratic,No,31,4.8%,No,0
Massachusetts,Rowe,No Preference,Democratic,No,29,4.5%,No,0
Massachusetts,Rowe,Marianne Williamson,Democratic,No,18,2.8%,No,0
Massachusetts,Rowe,Joe Biden,Democratic,Yes,134,82.7%,Yes,91
Massachusetts,Rowe,No Preference,Democratic,No,15,9.3%,No,0
Massachusetts,Rowe,Dean Phillips,Democratic,No,8,4.9%,No,0
Massachusetts,Rowe,Marianne Williamson,Democratic,No,2,1.2%,No,0
Massachusetts,Russell,Joe Biden,Democratic,Yes,68,81.9%,Yes,91
Massachusetts,Russell,Marianne Williamson,Democratic,No,5,6.0%,No,0
Massachusetts,Russell,Dean Phillips,Democratic,No,4,4.8%,No,0
Massachusetts,Russell,No Preference,Democratic,No,3,3.6%,No,0
Massachusetts,Russell,Joe Biden,Democratic,Yes,617,78.0%,Yes,91
Massachusetts,Russell,No Preference,Democratic,No,78,9.9%,No,0
Massachusetts,Russell,Dean Phillips,Democratic,No,48,6.1%,No,0
Massachusetts,Russell,Marianne Williamson,Democratic,No,32,4.0%,No,0
Massachusetts,Russell,Joe Biden,Democratic,Yes,"4,172",78.1%,Yes,91
Massachusetts,Russell,No Preference,Democratic,No,644,12.1%,No,0
Massachusetts,Russell,Dean Phillips,Democratic,No,228,4.3%,No,0
Massachusetts,Russell,Marianne Williamson,Democratic,No,208,3.9%,No,0
Massachusetts,Salisbury,Joe Biden,Democratic,Yes,728,83.1%,Yes,91
Massachusetts,Salisbury,Dean Phillips,Democratic,No,53,6.0%,No,0
Massachusetts,Salisbury,No Preference,Democratic,No,53,6.0%,No,0
Massachusetts,Salisbury,Marianne Williamson,Democratic,No,28,3.2%,No,0
Massachusetts,Salisbury,Joe Biden,Democratic,Yes,52,86.7%,Yes,91
Massachusetts,Salisbury,Dean Phillips,Democratic,No,3,5.0%,No,0
Massachusetts,Salisbury,No Preference,Democratic,No,2,3.3%,No,0
Massachusetts,Salisbury,Marianne Williamson,Democratic,No,1,1.7%,No,0
Massachusetts,Salisbury,Joe Biden,Democratic,Yes,"2,067",87.0%,Yes,91
Massachusetts,Salisbury,No Preference,Democratic,No,133,5.6%,No,0
Massachusetts,Salisbury,Dean Phillips,Democratic,No,89,3.7%,No,0
Massachusetts,Salisbury,Marianne Williamson,Democratic,No,54,2.3%,No,0
Massachusetts,Saugus,Joe Biden,Democratic,Yes,"1,682",76.4%,Yes,91
Massachusetts,Saugus,No Preference,Democratic,No,217,9.9%,No,0
Massachusetts,Saugus,Dean Phillips,Democratic,No,151,6.9%,No,0
Massachusetts,Saugus,Marianne Williamson,Democratic,No,103,4.7%,No,0
Massachusetts,Saugus,Joe Biden,Democratic,Yes,40,72.7%,Yes,91
Massachusetts,Saugus,No Preference,Democratic,No,7,12.7%,No,0
Massachusetts,Saugus,Marianne Williamson,Democratic,No,6,10.9%,No,0
Massachusetts,Saugus,Dean Phillips,Democratic,No,2,3.6%,No,0
Massachusetts,Saugus,Joe Biden,Democratic,Yes,"2,282",87.6%,Yes,91
Massachusetts,Saugus,No Preference,Democratic,No,140,5.4%,No,0
Massachusetts,Saugus,Dean Phillips,Democratic,No,98,3.8%,No,0
Massachusetts,Saugus,Marianne Williamson,Democratic,No,56,2.1%,No,0
Massachusetts,Seekonk,Joe Biden,Democratic,Yes,785,81.2%,Yes,91
Massachusetts,Seekonk,No Preference,Democratic,No,64,6.6%,No,0
Massachusetts,Seekonk,Dean Phillips,Democratic,No,63,6.5%,No,0
Massachusetts,Seekonk,Marianne Williamson,Democratic,No,41,4.2%,No,0
Massachusetts,Seekonk,Joe Biden,Democratic,Yes,"2,081",84.1%,Yes,91
Massachusetts,Seekonk,No Preference,Democratic,No,204,8.2%,No,0
Massachusetts,Seekonk,Dean Phillips,Democratic,No,105,4.2%,No,0
Massachusetts,Seekonk,Marianne Williamson,Democratic,No,48,1.9%,No,0
Massachusetts,Seekonk,Joe Biden,Democratic,Yes,345,84.8%,Yes,91
Massachusetts,Seekonk,No Preference,Democratic,No,31,7.6%,No,0
Massachusetts,Seekonk,Dean Phillips,Democratic,No,14,3.4%,No,0
Massachusetts,Seekonk,Marianne Williamson,Democratic,No,12,2.9%,No,0
Massachusetts,Shelburne,Joe Biden,Democratic,Yes,312,84.1%,Yes,91
Massachusetts,Shelburne,No Preference,Democratic,No,33,8.9%,No,0
Massachusetts,Shelburne,Marianne Williamson,Democratic,No,16,4.3%,No,0
Massachusetts,Shelburne,Dean Phillips,Democratic,No,6,1.6%,No,0
Massachusetts,Shelburne,Joe Biden,Democratic,Yes,527,87.0%,Yes,91
Massachusetts,Shelburne,No Preference,Democratic,No,36,5.9%,No,0
Massachusetts,Shelburne,Dean Phillips,Democratic,No,26,4.3%,No,0
Massachusetts,Shelburne,Marianne Williamson,Democratic,No,8,1.3%,No,0
Massachusetts,Shelburne,Joe Biden,Democratic,Yes,488,81.6%,Yes,91
Massachusetts,Shelburne,No Preference,Democratic,No,45,7.5%,No,0
Massachusetts,Shelburne,Dean Phillips,Democratic,No,33,5.5%,No,0
Massachusetts,Shelburne,Marianne Williamson,Democratic,No,17,2.8%,No,0
Massachusetts,Shrewsbury,Joe Biden,Democratic,Yes,"2,707",81.9%,Yes,91
Massachusetts,Shrewsbury,No Preference,Democratic,No,330,10.0%,No,0
Massachusetts,Shrewsbury,Dean Phillips,Democratic,No,156,4.7%,No,0
Massachusetts,Shrewsbury,Marianne Williamson,Democratic,No,87,2.6%,No,0
Massachusetts,Shrewsbury,Joe Biden,Democratic,Yes,327,81.5%,Yes,91
Massachusetts,Shrewsbury,No Preference,Democratic,No,50,12.5%,No,0
Massachusetts,Shrewsbury,Marianne Williamson,Democratic,No,14,3.5%,No,0
Massachusetts,Shrewsbury,Dean Phillips,Democratic,No,7,1.7%,No,0
Massachusetts,Shrewsbury,Joe Biden,Democratic,Yes,"1,534",81.1%,Yes,91
Massachusetts,Shrewsbury,No Preference,Democratic,No,165,8.7%,No,0
Massachusetts,Shrewsbury,Dean Phillips,Democratic,No,82,4.3%,No,0
Massachusetts,Shrewsbury,Marianne Williamson,Democratic,No,67,3.5%,No,0
Massachusetts,Somerville,Joe Biden,Democratic,Yes,"8,091",67.9%,Yes,91
Massachusetts,Somerville,No Preference,Democratic,No,"2,622",22.0%,No,0
Massachusetts,Somerville,Dean Phillips,Democratic,No,462,3.9%,No,0
Massachusetts,Somerville,Marianne Williamson,Democratic,No,442,3.7%,No,0
Massachusetts,Somerville,Joe Biden,Democratic,Yes,"1,944",80.5%,Yes,91
Massachusetts,Somerville,No Preference,Democratic,No,264,10.9%,No,0
Massachusetts,Somerville,Dean Phillips,Democratic,No,86,3.6%,No,0
Massachusetts,Somerville,Marianne Williamson,Democratic,No,76,3.1%,No,0
Massachusetts,Somerville,Joe Biden,Democratic,Yes,590,80.6%,Yes,91
Massachusetts,Somerville,No Preference,Democratic,No,58,7.9%,No,0
Massachusetts,Somerville,Marianne Williamson,Democratic,No,33,4.5%,No,0
Massachusetts,Somerville,Dean Phillips,Democratic,No,29,4.0%,No,0
Massachusetts,Southborough,Joe Biden,Democratic,Yes,935,86.3%,Yes,91
Massachusetts,Southborough,No Preference,Democratic,No,77,7.1%,No,0
Massachusetts,Southborough,Dean Phillips,Democratic,No,40,3.7%,No,0
Massachusetts,Southborough,Marianne Williamson,Democratic,No,20,1.8%,No,0
Massachusetts,Southborough,Joe Biden,Democratic,Yes,802,80.0%,Yes,91
Massachusetts,Southborough,No Preference,Democratic,No,69,6.9%,No,0
Massachusetts,Southborough,Dean Phillips,Democratic,No,64,6.4%,No,0
Massachusetts,Southborough,Marianne Williamson,Democratic,No,42,4.2%,No,0
Massachusetts,Southborough,Joe Biden,Democratic,Yes,493,82.2%,Yes,91
Massachusetts,Southborough,No Preference,Democratic,No,49,8.2%,No,0
Massachusetts,Southborough,Dean Phillips,Democratic,No,29,4.8%,No,0
Massachusetts,Southborough,Marianne Williamson,Democratic,No,20,3.3%,No,0
Massachusetts,Spencer,Joe Biden,Democratic,Yes,690,75.2%,Yes,91
Massachusetts,Spencer,No Preference,Democratic,No,86,9.4%,No,0
Massachusetts,Spencer,Dean Phillips,Democratic,No,79,8.6%,No,0
Massachusetts,Spencer,Marianne Williamson,Democratic,No,52,5.7%,No,0
Massachusetts,Spencer,Joe Biden,Democratic,Yes,"6,482",82.2%,Yes,91
Massachusetts,Spencer,No Preference,Democratic,No,645,8.2%,No,0
Massachusetts,Spencer,Marianne Williamson,Democratic,No,327,4.1%,No,0
Massachusetts,Spencer,Dean Phillips,Democratic,No,267,3.4%,No,0
Massachusetts,Spencer,Joe Biden,Democratic,Yes,720,82.0%,Yes,91
Massachusetts,Spencer,No Preference,Democratic,No,63,7.2%,No,0
Massachusetts,Spencer,Dean Phillips,Democratic,No,53,6.0%,No,0
Massachusetts,Spencer,Marianne Williamson,Democratic,No,32,3.6%,No,0
Massachusetts,Stockbridge,Joe Biden,Democratic,Yes,316,89.2%,Yes,91
Massachusetts,Stockbridge,No Preference,Democratic,No,18,5.1%,No,0
Massachusetts,Stockbridge,Dean Phillips,Democratic,No,7,2.0%,No,0
Massachusetts,Stockbridge,Marianne Williamson,Democratic,No,7,2.0%,No,0
Massachusetts,Stockbridge,Joe Biden,Democratic,Yes,"2,045",82.7%,Yes,91
Massachusetts,Stockbridge,No Preference,Democratic,No,209,8.4%,No,0
Massachusetts,Stockbridge,Dean Phillips,Democratic,No,130,5.3%,No,0
Massachusetts,Stockbridge,Marianne Williamson,Democratic,No,64,2.6%,No,0
Massachusetts,Stockbridge,Joe Biden,Democratic,Yes,"1,930",80.2%,Yes,91
Massachusetts,Stockbridge,No Preference,Democratic,No,225,9.4%,No,0
Massachusetts,Stockbridge,Dean Phillips,Democratic,No,122,5.1%,No,0
Massachusetts,Stockbridge,Marianne Williamson,Democratic,No,92,3.8%,No,0
Massachusetts,Stow,Joe Biden,Democratic,Yes,985,87.0%,Yes,91
Massachusetts,Stow,No Preference,Democratic,No,60,5.3%,No,0
Massachusetts,Stow,Dean Phillips,Democratic,No,43,3.8%,No,0
Massachusetts,Stow,Marianne Williamson,Democratic,No,36,3.2%,No,0
Massachusetts,Stow,Joe Biden,Democratic,Yes,781,82.6%,Yes,91
Massachusetts,Stow,No Preference,Democratic,No,62,6.6%,No,0
Massachusetts,Stow,Dean Phillips,Democratic,No,57,6.0%,No,0
Massachusetts,Stow,Marianne Williamson,Democratic,No,29,3.1%,No,0
Massachusetts,Stow,Joe Biden,Democratic,Yes,"2,280",87.9%,Yes,91
Massachusetts,Stow,No Preference,Democratic,No,152,5.9%,No,0
Massachusetts,Stow,Dean Phillips,Democratic,No,87,3.3%,No,0
Massachusetts,Stow,Marianne Williamson,Democratic,No,42,1.6%,No,0
Massachusetts,Sunderland,Joe Biden,Democratic,Yes,366,79.2%,Yes,91
Massachusetts,Sunderland,No Preference,Democratic,No,49,10.6%,No,0
Massachusetts,Sunderland,Marianne Williamson,Democratic,No,25,5.4%,No,0
Massachusetts,Sunderland,Dean Phillips,Democratic,No,12,2.6%,No,0
Massachusetts,Sunderland,Joe Biden,Democratic,Yes,642,83.8%,Yes,91
Massachusetts,Sunderland,Dean Phillips,Democratic,No,50,6.5%,No,0
Massachusetts,Sunderland,No Preference,Democratic,No,40,5.2%,No,0
Massachusetts,Sunderland,Marianne Williamson,Democratic,No,24,3.1%,No,0
Massachusetts,Sunderland,Joe Biden,Democratic,Yes,"1,787",86.9%,Yes,91
Massachusetts,Sunderland,No Preference,Democratic,No,127,6.2%,No,0
Massachusetts,Sunderland,Dean Phillips,Democratic,No,74,3.6%,No,0
Massachusetts,Sunderland,Marianne Williamson,Democratic,No,38,1.8%,No,0
Massachusetts,Swansea,Joe Biden,Democratic,Yes,"1,224",80.8%,Yes,91
Massachusetts,Swansea,No Preference,Democratic,No,127,8.4%,No,0
Massachusetts,Swansea,Dean Phillips,Democratic,No,73,4.8%,No,0
Massachusetts,Swansea,Marianne Williamson,Democratic,No,54,3.6%,No,0
Massachusetts,Swansea,Joe Biden,Democratic,Yes,"2,874",79.3%,Yes,91
Massachusetts,Swansea,No Preference,Democratic,No,331,9.1%,No,0
Massachusetts,Swansea,Dean Phillips,Democratic,No,233,6.4%,No,0
Massachusetts,Swansea,Marianne Williamson,Democratic,No,154,4.2%,No,0
Massachusetts,Swansea,Joe Biden,Democratic,Yes,460,76.1%,Yes,91
Massachusetts,Swansea,Dean Phillips,Democratic,No,52,8.6%,No,0
Massachusetts,Swansea,No Preference,Democratic,No,50,8.3%,No,0
